player_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,so,g_idp,BB,SAC,TB,XBH,AVG,OBP,SLG,OPS
vidaljo01,88,146.0,20.0,24.0,1.0,2.0,3.0,10.0,4.0,3.0,46.0,2.0,19.0,0.0,38.0,6.0,0.164,0.261,0.26,0.521
vidrojo01,1418,5113.0,720.0,1524.0,341.0,12.0,128.0,654.0,23.0,16.0,556.0,145.0,550.0,80.0,2273.0,481.0,0.298,0.361,0.445,0.806
villabr01,91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
villaca01,425,116.0,6.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,57.0,1.0,3.0,18.0,11.0,0.0,0.095,0.102,0.095,0.197
villael01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
villahe01,191,473.0,53.0,109.0,21.0,2.0,25.0,72.0,1.0,0.0,98.0,14.0,48.0,1.0,209.0,48.0,0.23,0.301,0.442,0.743
villajo01,198,589.0,75.0,139.0,29.0,5.0,10.0,46.0,42.0,14.0,180.0,12.0,57.0,14.0,208.0,44.0,0.236,0.297,0.353,0.65
villaos01,258,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,1.0,0.0,0.067,0.056,0.067,0.123
villape01,44,9.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.222,0.222,0.333,0.555
villeis01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
villoro01,717,170.0,7.0,22.0,3.0,1.0,1.0,7.0,0.0,0.0,51.0,1.0,2.0,12.0,30.0,5.0,0.129,0.13,0.176,0.306
vinafe01,1148,4240.0,627.0,1196.0,194.0,49.0,40.0,343.0,116.0,67.0,292.0,71.0,456.0,57.0,1608.0,283.0,0.282,0.348,0.379,0.727
vinceni01,161,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vinesbo01,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vineyda01,19,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.167,0.2,0.167,0.367
vinsoch01,13,22.0,3.0,4.0,2.0,0.0,1.0,6.0,0.0,0.0,9.0,0.0,6.0,0.0,9.0,3.0,0.182,0.357,0.409,0.766
vinsoru01,64,207.0,26.0,47.0,4.0,1.0,0.0,14.0,7.0,0.0,0.0,0.0,22.0,6.0,53.0,5.0,0.227,0.294,0.256,0.55
vintobi01,37,134.0,16.0,15.0,3.0,0.0,0.0,9.0,0.0,0.0,33.0,0.0,7.0,0.0,18.0,3.0,0.112,0.156,0.134,0.29
violafr01,421,185.0,8.0,26.0,3.0,0.0,0.0,6.0,0.0,0.0,41.0,2.0,3.0,22.0,29.0,3.0,0.141,0.138,0.157,0.295
vioxji01,506,1703.0,214.0,465.0,76.0,24.0,7.0,191.0,39.0,8.0,112.0,0.0,234.0,52.0,610.0,107.0,0.273,0.351,0.358,0.709
virdobi01,1583,5980.0,735.0,1596.0,237.0,81.0,91.0,502.0,47.0,54.0,647.0,84.0,491.0,92.0,2268.0,409.0,0.267,0.318,0.379,0.697
virgioz01,324,753.0,75.0,174.0,19.0,7.0,14.0,73.0,6.0,5.0,91.0,26.0,38.0,11.0,249.0,40.0,0.231,0.264,0.331,0.595
virgioz02,739,2258.0,258.0,549.0,84.0,6.0,98.0,307.0,4.0,5.0,453.0,81.0,298.0,20.0,939.0,188.0,0.243,0.329,0.416,0.745
virtuja01,474,1764.0,321.0,483.0,60.0,50.0,7.0,256.0,50.0,0.0,140.0,0.0,290.0,0.0,664.0,117.0,0.274,0.376,0.376,0.752
visnejo01,235,924.0,183.0,241.0,29.0,36.0,12.0,149.0,33.0,0.0,90.0,0.0,134.0,0.0,378.0,77.0,0.261,0.354,0.409,0.763
viteljo01,5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vitiejo01,282,693.0,76.0,172.0,35.0,1.0,26.0,104.0,2.0,0.0,165.0,22.0,96.0,5.0,287.0,62.0,0.248,0.338,0.414,0.752
vittejo01,36,99.0,7.0,12.0,2.0,0.0,2.0,5.0,2.0,0.0,33.0,6.0,9.0,1.0,20.0,4.0,0.121,0.193,0.202,0.395
vittos01,1065,3760.0,560.0,894.0,106.0,48.0,4.0,295.0,114.0,32.0,131.0,0.0,467.0,259.0,1108.0,158.0,0.238,0.303,0.295,0.598
vizcajo01,1820,5379.0,633.0,1453.0,204.0,47.0,36.0,480.0,74.0,62.0,729.0,105.0,427.0,145.0,1859.0,287.0,0.27,0.316,0.346,0.662
vizcalu01,543,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vizquom01,2968,10586.0,1445.0,2877.0,456.0,77.0,80.0,951.0,404.0,167.0,1087.0,207.0,1102.0,350.0,3727.0,613.0,0.272,0.331,0.352,0.683
vogelot01,111,253.0,38.0,63.0,11.0,3.0,2.0,30.0,6.0,7.0,37.0,0.0,23.0,8.0,86.0,16.0,0.249,0.303,0.34,0.643
vogelry01,268,292.0,23.0,42.0,9.0,0.0,1.0,11.0,0.0,0.0,120.0,4.0,19.0,40.0,54.0,10.0,0.144,0.174,0.185,0.359
vogtst01,285,874.0,102.0,225.0,37.0,6.0,31.0,122.0,1.0,3.0,166.0,13.0,95.0,13.0,367.0,74.0,0.257,0.326,0.42,0.746
voigtja01,294,588.0,84.0,138.0,32.0,3.0,20.0,83.0,7.0,3.0,129.0,11.0,83.0,8.0,236.0,55.0,0.235,0.325,0.401,0.726
voigtol01,8,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.25,0.4,0.75,1.15
voisebi01,246,464.0,21.0,68.0,10.0,0.0,0.0,30.0,0.0,0.0,100.0,13.0,25.0,36.0,78.0,10.0,0.147,0.177,0.168,0.345
vollmcl01,685,2021.0,283.0,508.0,77.0,10.0,69.0,339.0,7.0,6.0,328.0,64.0,254.0,10.0,812.0,156.0,0.251,0.333,0.402,0.735
volqued01,226,277.0,15.0,23.0,2.0,0.0,1.0,8.0,0.0,0.0,142.0,1.0,7.0,43.0,28.0,3.0,0.083,0.092,0.101,0.193
volstch01,132,201.0,11.0,28.0,6.0,0.0,0.0,7.0,0.0,0.0,94.0,3.0,2.0,28.0,34.0,6.0,0.139,0.13,0.169,0.299
volzja01,11,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2
vonfrto01,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vonhobr01,13,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.067,0.118,0.067,0.185
vonkofr01,115,226.0,15.0,48.0,9.0,1.0,0.0,19.0,5.0,3.0,33.0,0.0,16.0,2.0,59.0,10.0,0.212,0.262,0.261,0.523
vonohda01,127,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.25,0.3,0.25,0.55
vorhecy01,11,23.0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.391,0.462,0.391,0.853
vosbeed01,266,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vosmijo01,1414,5472.0,818.0,1682.0,335.0,92.0,65.0,874.0,23.0,24.0,272.0,38.0,535.0,77.0,2396.0,492.0,0.307,0.364,0.438,0.802
vossal01,77,290.0,34.0,51.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,60.0,9.0,0.176,0.19,0.207,0.397
vossbi01,475,1177.0,119.0,267.0,29.0,10.0,19.0,127.0,15.0,11.0,167.0,23.0,137.0,20.0,373.0,58.0,0.227,0.303,0.317,0.62
vottojo01,1110,3945.0,656.0,1226.0,276.0,14.0,192.0,633.0,59.0,27.0,884.0,85.0,885.0,24.0,2106.0,482.0,0.311,0.435,0.534,0.969
vowinri01,6,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.071,0.211,0.071,0.282
voylebr01,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
voyleph01,20,68.0,9.0,16.0,0.0,2.0,0.0,14.0,0.0,0.0,8.0,0.0,6.0,5.0,20.0,2.0,0.235,0.278,0.294,0.572
vuckope01,286,208.0,15.0,33.0,7.0,0.0,0.0,13.0,1.0,0.0,49.0,3.0,3.0,26.0,40.0,7.0,0.159,0.152,0.192,0.344
vukovge01,628,1602.0,164.0,430.0,76.0,10.0,27.0,203.0,9.0,19.0,229.0,32.0,158.0,16.0,607.0,113.0,0.268,0.331,0.379,0.71
vukovjo01,277,559.0,37.0,90.0,14.0,1.0,6.0,44.0,4.0,5.0,109.0,9.0,34.0,17.0,124.0,21.0,0.161,0.203,0.222,0.425
wachami01,64,102.0,6.0,12.0,1.0,0.0,0.0,9.0,1.0,0.0,48.0,0.0,4.0,10.0,13.0,1.0,0.118,0.138,0.127,0.265
wachtpa01,2,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333,0.333,0.333,0.666
wadats01,21,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,3.0,1.0,0.0,0.036,0.091,0.036,0.127
waddefr01,14,22.0,3.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,7.0,1.0,0.273,0.333,0.318,0.651
wadderu01,410,1066.0,61.0,172.0,29.0,10.0,4.0,83.0,6.0,0.0,0.0,0.0,48.0,23.0,233.0,43.0,0.161,0.193,0.219,0.412
wadebe01,118,98.0,8.0,11.0,3.0,0.0,4.0,9.0,0.0,0.0,37.0,4.0,2.0,7.0,26.0,7.0,0.112,0.121,0.265,0.386
wadeco01,161,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.0,0.333
wadega01,19,45.0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,1.0,10.0,2.0,0.133,0.216,0.222,0.438
wadeja01,171,216.0,14.0,36.0,2.0,0.0,0.0,7.0,0.0,0.0,81.0,1.0,13.0,2.0,38.0,2.0,0.167,0.212,0.176,0.388
waderi01,33,69.0,8.0,16.0,2.0,2.0,2.0,14.0,0.0,0.0,10.0,0.0,5.0,3.0,28.0,6.0,0.232,0.273,0.406,0.679
wadete01,61,25.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0,3.0,3.0,5.0,0.0,0.2,0.258,0.2,0.458
wadswja01,47,153.0,15.0,35.0,7.0,1.0,0.0,17.0,1.0,0.0,39.0,0.0,9.0,1.0,44.0,8.0,0.229,0.27,0.288,0.558
waechdo01,113,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.125,0.1,0.125,0.225
wagenwo01,2,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.125,0.125,0.125,0.25
wagnebi01,93,242.0,19.0,50.0,7.0,4.0,1.0,18.0,1.0,0.0,37.0,0.0,22.0,8.0,68.0,12.0,0.207,0.265,0.281,0.546
wagnebi02,854,20.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,2.0,0.0,0.1,0.143,0.1,0.243
wagnebu01,74,261.0,22.0,59.0,12.0,3.0,1.0,34.0,4.0,0.0,0.0,0.0,19.0,4.0,80.0,16.0,0.226,0.275,0.307,0.582
wagnebu02,24,27.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,2.0,0.0,6.0,0.0,0.222,0.276,0.222,0.498
wagnech01,103,170.0,14.0,20.0,1.0,0.0,0.0,8.0,0.0,0.0,47.0,2.0,5.0,23.0,21.0,1.0,0.118,0.126,0.124,0.25
wagnega01,162,37.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,2.0,4.0,1.0,0.081,0.077,0.108,0.185
wagneha01,672,1849.0,179.0,458.0,90.0,12.0,15.0,228.0,10.0,6.0,152.0,34.0,268.0,24.0,617.0,117.0,0.248,0.339,0.334,0.673
wagnehe01,983,3333.0,402.0,834.0,128.0,47.0,10.0,343.0,144.0,4.0,63.0,0.0,338.0,100.0,1086.0,185.0,0.25,0.311,0.326,0.637
wagneho01,2792,10430.0,1736.0,3415.0,640.0,252.0,101.0,1732.0,722.0,15.0,327.0,0.0,1088.0,221.0,4862.0,993.0,0.327,0.384,0.466,0.85
wagnejo01,75,197.0,17.0,35.0,5.0,2.0,0.0,13.0,4.0,6.0,35.0,0.0,8.0,5.0,44.0,7.0,0.178,0.205,0.223,0.428
wagnele01,1352,4426.0,636.0,1202.0,150.0,15.0,211.0,669.0,54.0,24.0,656.0,61.0,542.0,46.0,2015.0,376.0,0.272,0.348,0.455,0.803
wagnema01,415,843.0,81.0,205.0,20.0,9.0,3.0,71.0,8.0,7.0,130.0,19.0,64.0,35.0,252.0,32.0,0.243,0.286,0.299,0.585
wagnepa01,162,169.0,10.0,28.0,2.0,0.0,0.0,9.0,0.0,1.0,47.0,3.0,7.0,16.0,30.0,2.0,0.166,0.182,0.178,0.36
wagnery01,148,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.25,0.2,0.25,0.45
wagnety01,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wahlke01,231,642.0,58.0,145.0,23.0,6.0,3.0,50.0,3.0,1.0,72.0,16.0,70.0,15.0,189.0,32.0,0.226,0.296,0.294,0.59
wainhda01,85,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wainwad01,310,520.0,35.0,103.0,25.0,1.0,6.0,39.0,0.0,2.0,166.0,6.0,19.0,43.0,148.0,32.0,0.198,0.21,0.285,0.495
waitked01,1140,4254.0,528.0,1214.0,215.0,44.0,24.0,373.0,28.0,8.0,204.0,75.0,387.0,43.0,1589.0,283.0,0.285,0.342,0.374,0.716
waitsri01,329,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waittch01,113,407.0,35.0,67.0,14.0,0.0,0.0,14.0,3.0,2.0,11.0,0.0,15.0,0.0,81.0,14.0,0.165,0.194,0.199,0.393
wakamdo01,18,31.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,0.226,0.25,0.226,0.476
wakefbi01,62,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,4.0,0.0,0.167,0.148,0.167,0.315
wakefdi01,638,2132.0,334.0,625.0,102.0,29.0,56.0,315.0,10.0,17.0,270.0,50.0,363.0,10.0,953.0,187.0,0.293,0.394,0.447,0.841
wakefho01,113,274.0,24.0,68.0,11.0,2.0,1.0,25.0,6.0,0.0,0.0,0.0,11.0,2.0,86.0,14.0,0.248,0.275,0.314,0.589
wakefti01,630,111.0,4.0,13.0,2.0,0.0,1.0,4.0,0.0,0.0,47.0,0.0,4.0,15.0,18.0,3.0,0.117,0.131,0.162,0.293
wakelch01,10,36.0,5.0,9.0,2.0,0.0,2.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,17.0,4.0,0.25,0.25,0.472,0.722
walbema01,682,2109.0,215.0,492.0,79.0,5.0,28.0,208.0,13.0,12.0,343.0,56.0,147.0,28.0,665.0,112.0,0.233,0.28,0.315,0.595
walberu01,547,905.0,78.0,162.0,26.0,5.0,4.0,84.0,2.0,1.0,179.0,0.0,48.0,52.0,210.0,35.0,0.179,0.209,0.232,0.441
walczed01,20,57.0,6.0,12.0,3.0,0.0,0.0,2.0,0.0,0.0,9.0,2.0,6.0,0.0,15.0,3.0,0.211,0.286,0.263,0.549
waldbdo01,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waldrir01,141,598.0,102.0,186.0,22.0,9.0,0.0,52.0,20.0,0.0,0.0,0.0,42.0,11.0,226.0,31.0,0.311,0.35,0.378,0.728
waldrky02,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
walewji01,162,242.0,50.0,52.0,9.0,1.0,1.0,14.0,15.0,7.0,33.0,3.0,24.0,14.0,66.0,11.0,0.215,0.271,0.273,0.544
walkbo01,352,510.0,30.0,74.0,11.0,2.0,1.0,48.0,0.0,4.0,167.0,8.0,22.0,51.0,92.0,14.0,0.145,0.165,0.18,0.345
walkebi01,275,489.0,24.0,62.0,3.0,3.0,4.0,26.0,1.0,0.0,162.0,7.0,14.0,33.0,83.0,10.0,0.127,0.142,0.17,0.312
walkech01,526,1217.0,150.0,299.0,37.0,7.0,17.0,116.0,67.0,19.0,212.0,22.0,117.0,21.0,401.0,61.0,0.246,0.307,0.329,0.636
walkech02,13,27.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,4.0,0.0,8.0,2.0,0.148,0.258,0.296,0.554
walkecu01,1359,4858.0,718.0,1475.0,235.0,117.0,64.0,688.0,96.0,38.0,254.0,0.0,544.0,170.0,2136.0,416.0,0.304,0.362,0.44,0.802
walkedi01,76,164.0,14.0,33.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,15.0,1.0,36.0,3.0,0.201,0.267,0.22,0.487
walkedi02,1905,6740.0,1037.0,2064.0,376.0,96.0,105.0,1023.0,59.0,10.0,325.0,81.0,833.0,93.0,2947.0,577.0,0.306,0.378,0.437,0.815
walkedu01,392,861.0,95.0,197.0,37.0,5.0,24.0,99.0,25.0,10.0,190.0,6.0,113.0,12.0,316.0,66.0,0.229,0.314,0.367,0.681
walkeed01,4,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.167,0.286,0.167,0.453
walkeer01,131,254.0,34.0,65.0,9.0,5.0,1.0,25.0,11.0,12.0,63.0,0.0,37.0,3.0,87.0,15.0,0.256,0.347,0.343,0.69
walkefl01,42,152.0,23.0,40.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,48.0,5.0,0.263,0.325,0.316,0.641
walkefr01,139,407.0,38.0,87.0,16.0,5.0,3.0,41.0,5.0,3.0,66.0,0.0,33.0,10.0,122.0,24.0,0.214,0.267,0.3,0.567
walkege01,4,13.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.077,0.077,0.077,0.154
walkege02,1784,6771.0,954.0,1991.0,399.0,76.0,124.0,997.0,223.0,70.0,600.0,82.0,374.0,66.0,2914.0,599.0,0.294,0.328,0.43,0.758
walkegr01,855,2864.0,368.0,746.0,164.0,19.0,113.0,444.0,19.0,12.0,520.0,61.0,316.0,25.0,1287.0,296.0,0.26,0.331,0.449,0.78
walkeha01,807,2651.0,385.0,786.0,126.0,37.0,10.0,214.0,42.0,0.0,175.0,32.0,252.0,78.0,1016.0,173.0,0.296,0.348,0.383,0.731
walkehu01,297,779.0,117.0,205.0,43.0,6.0,5.0,60.0,26.0,1.0,89.0,11.0,110.0,9.0,275.0,54.0,0.263,0.351,0.353,0.704
walkeje01,211,252.0,24.0,58.0,6.0,0.0,4.0,21.0,1.0,0.0,51.0,3.0,8.0,8.0,76.0,10.0,0.23,0.246,0.302,0.548
walkejo01,125,454.0,41.0,114.0,15.0,5.0,2.0,51.0,5.0,0.0,32.0,0.0,12.0,10.0,145.0,22.0,0.251,0.265,0.319,0.584
walkeke01,122,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.5
walkela01,1988,6907.0,1355.0,2160.0,471.0,62.0,383.0,1311.0,230.0,76.0,1231.0,153.0,1168.0,72.0,3904.0,916.0,0.313,0.408,0.565,0.973
walkelu01,243,188.0,4.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,107.0,1.0,12.0,18.0,11.0,0.0,0.059,0.106,0.059,0.165
walkemi01,88,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
walkemy01,62,99.0,5.0,15.0,4.0,0.0,0.0,5.0,1.0,0.0,28.0,0.0,8.0,3.0,19.0,4.0,0.152,0.209,0.192,0.401
walkene01,836,3063.0,405.0,833.0,174.0,17.0,93.0,418.0,26.0,19.0,593.0,66.0,339.0,42.0,1320.0,284.0,0.272,0.34,0.431,0.771
walkeos01,282,1128.0,155.0,287.0,46.0,23.0,11.0,51.0,0.0,0.0,56.0,0.0,37.0,0.0,412.0,80.0,0.254,0.278,0.365,0.643
walkepe01,144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
walkero01,91,111.0,4.0,17.0,2.0,0.0,0.0,4.0,0.0,1.0,46.0,0.0,5.0,9.0,19.0,2.0,0.153,0.176,0.171,0.347
walkeru01,608,1585.0,114.0,360.0,69.0,3.0,35.0,192.0,3.0,1.0,213.0,51.0,167.0,18.0,540.0,107.0,0.227,0.298,0.341,0.639
walkesp01,2,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.286,0.286,0.286,0.572
walketa01,40,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.111,0.1,0.222,0.322
walketi01,1421,5067.0,696.0,1423.0,244.0,71.0,118.0,679.0,129.0,47.0,504.0,0.0,447.0,154.0,2163.0,433.0,0.281,0.33,0.427,0.757
walketo01,48,132.0,15.0,17.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,4.0,19.0,1.0,0.129,0.174,0.144,0.318
walketo02,191,33.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,4.0,6.0,1.0,0.152,0.179,0.182,0.361
walketo03,84,90.0,19.0,20.0,7.0,0.0,2.0,10.0,11.0,3.0,15.0,3.0,13.0,0.0,33.0,9.0,0.222,0.32,0.367,0.687
walketo04,1288,4554.0,647.0,1316.0,284.0,30.0,107.0,545.0,66.0,37.0,571.0,102.0,471.0,64.0,1981.0,421.0,0.289,0.351,0.435,0.786
walkety01,286,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.071,0.0,0.071
walkewa01,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.5
walkewe01,5,18.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.222,0.222,0.278,0.5
walkuji01,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
walkuji02,116,143.0,12.0,26.0,1.0,0.0,0.0,8.0,0.0,0.0,49.0,0.0,4.0,10.0,27.0,1.0,0.182,0.191,0.189,0.38
wallabo01,2383,8618.0,1057.0,2309.0,391.0,143.0,34.0,1121.0,201.0,2.0,79.0,0.0,821.0,173.0,3088.0,568.0,0.268,0.326,0.358,0.684
wallabr01,375,1067.0,124.0,264.0,58.0,3.0,34.0,118.0,2.0,2.0,349.0,23.0,121.0,4.0,430.0,95.0,0.247,0.323,0.403,0.726
wallado01,2,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.5
wallado02,23,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.3,0.0,0.3
wallaja01,2,7.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.286,0.375,0.286,0.661
wallaja02,219,584.0,56.0,120.0,17.0,4.0,15.0,61.0,3.0,3.0,138.0,10.0,49.0,2.0,190.0,36.0,0.205,0.266,0.325,0.591
wallaje01,119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
wallaji01,7,29.0,3.0,6.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,7.0,1.0,0.207,0.265,0.241,0.506
wallale01,52,38.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,2.0,5.0,1.0,3.0,0.0,0.079,0.182,0.079,0.261
wallami01,117,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.143,0.25,0.143,0.393
wallati01,2212,8099.0,908.0,2085.0,432.0,36.0,260.0,1125.0,51.0,66.0,1307.0,192.0,815.0,83.0,3369.0,728.0,0.257,0.322,0.416,0.738
walldo01,235,68.0,6.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,3.0,13.0,13.0,1.0,0.176,0.179,0.191,0.37
walleno01,4,15.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.133,0.188,0.267,0.455
wallety01,63,110.0,18.0,26.0,3.0,1.0,3.0,14.0,2.0,0.0,31.0,0.0,8.0,3.0,40.0,7.0,0.236,0.281,0.364,0.645
wallho01,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.5
wallide01,1271,2945.0,372.0,799.0,142.0,30.0,49.0,380.0,44.0,18.0,316.0,57.0,341.0,30.0,1148.0,221.0,0.271,0.344,0.39,0.734
wallijo01,329,886.0,115.0,216.0,36.0,9.0,16.0,68.0,7.0,16.0,174.0,6.0,104.0,13.0,318.0,61.0,0.244,0.319,0.359,0.678
