player_id,w,l,g,cg,sho,sv,ipouts,h,er,hr,so,BB,ERA,WHIP,BAA,K/9,BB/9,K/BB
mccalla01,2,2,9,0,0,0,91.0,39,17,3,10,11.0,5.04,1.648,0.305,2.97,3.26,0.91
mccalwi01,11,15,134,4,0,12,761.0,249,119,26,144,125.0,4.22,1.474,0.256,5.11,4.43,1.15
mccamra01,1,1,28,0,0,0,128.0,40,18,4,17,31.0,3.8,1.664,0.253,3.59,6.54,0.55
mccange01,3,5,9,6,0,0,192.0,66,21,1,18,33.0,2.95,1.547,0.68,2.53,4.64,0.55
mccarar01,2,7,10,8,0,0,216.0,90,49,2,10,35.0,6.12,1.736,-2.571,1.25,4.38,0.29
mccarbi02,0,0,1,0,0,0,6.0,2,2,0,0,3.0,9.0,2.5,0.182,0.0,13.5,0.0
mccarbr01,55,65,211,9,4,0,3037.0,1056,465,123,727,291.0,4.13,1.331,0.269,6.46,2.59,2.5
mccarda01,0,0,3,0,0,0,11.0,2,1,0,4,1.0,2.45,0.818,0.154,9.82,2.45,4.0
mccargr01,2,3,76,0,0,0,188.0,52,33,10,66,47.0,4.74,1.58,0.222,9.48,6.75,1.4
mccarjo01,8,6,15,13,0,0,359.0,147,52,4,36,61.0,3.91,1.738,-2.41,2.71,4.59,0.59
mccarjo03,0,0,1,0,0,0,15.0,8,4,1,0,2.0,7.2,2.0,0.364,0.0,3.6,0.0
mccarto01,0,7,13,5,0,0,208.0,83,38,3,21,26.0,4.93,1.572,-3.773,2.73,3.38,0.81
mccarto02,7,9,25,10,2,0,450.0,133,39,3,42,69.0,2.34,1.347,0.232,2.52,4.14,0.61
mccarto03,3,2,40,0,0,1,254.0,88,34,9,34,30.0,3.61,1.394,0.266,3.61,3.19,1.13
mccaski01,106,108,380,30,11,7,5187.0,1748,791,154,1003,734.0,4.12,1.436,0.262,5.22,3.82,1.37
mccatst01,63,63,221,45,7,5,3565.0,1172,527,124,541,571.0,3.99,1.467,0.254,4.1,4.32,0.95
mccaual01,2,7,10,9,0,0,228.0,87,43,2,34,25.0,5.09,1.474,0.261,4.03,2.96,1.36
mcclajo01,8,22,43,7,2,1,708.0,254,116,30,82,73.0,4.42,1.386,0.271,3.13,2.78,1.12
mccleky01,19,24,268,0,0,6,1162.0,359,163,45,260,168.0,3.79,1.361,0.246,6.04,3.9,1.55
mcclemi01,5,0,35,0,0,0,146.0,50,21,4,35,19.0,3.88,1.418,0.263,6.47,3.51,1.84
mcclepa01,3,7,17,1,0,0,236.0,82,46,15,46,34.0,5.26,1.475,0.265,5.26,3.89,1.35
mccleza01,1,0,12,0,0,0,42.0,20,9,0,13,7.0,5.79,1.929,0.364,8.36,4.5,1.86
mccloji01,0,0,4,0,0,0,24.0,14,10,1,2,4.0,11.25,2.25,0.368,2.25,4.5,0.5
mcclojo01,3,2,12,3,0,0,150.0,61,20,2,9,17.0,3.6,1.56,0.305,1.62,3.06,0.53
mcclubo01,68,57,698,12,1,52,3476.0,1125,490,104,701,570.0,3.81,1.463,0.254,5.45,4.43,1.23
mccluha02,0,0,3,0,0,0,15.0,4,3,0,2,0.0,5.4,0.8,0.174,3.6,0.0,inf
mccluse01,26,34,177,0,0,6,1291.0,425,261,61,314,287.0,5.46,1.655,0.263,6.57,6.0,1.09
mccolal01,4,4,46,2,0,1,387.0,142,53,6,34,44.0,3.7,1.442,0.275,2.37,3.07,0.77
mcconge01,41,51,133,58,5,4,2526.0,739,243,21,403,266.0,2.6,1.194,0.236,4.31,2.84,1.52
mcconra01,0,2,7,1,0,0,78.0,23,14,3,7,17.0,4.85,1.538,-1.353,2.42,5.88,0.41
mcconsa02,1,0,10,0,0,0,28.0,11,4,0,4,6.0,3.86,1.821,0.297,3.86,5.79,0.67
mccoobi01,32,42,292,0,0,58,1585.0,465,211,31,471,329.0,3.59,1.503,0.236,8.02,5.6,1.43
mccorbi01,0,2,2,2,0,0,45.0,29,15,1,10,6.0,9.0,2.333,0.397,6.0,3.6,1.67
mccorha01,41,58,103,96,10,0,2652.0,922,261,9,157,115.0,2.66,1.173,0.332,1.6,1.17,1.37
mccorje01,0,0,1,0,0,0,6.0,5,2,1,3,0.0,9.0,2.5,inf,13.5,0.0,inf
mccorji01,265,214,492,466,33,1,12827.0,4092,1155,83,1704,761.0,2.43,1.135,0.254,3.59,1.6,2.24
mccormi03,134,128,484,91,23,12,7141.0,2281,986,255,1321,920.0,3.73,1.345,0.25,4.99,3.48,1.44
mccoymi01,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
mccoypa01,0,0,14,0,0,0,42.0,21,6,0,11,16.0,3.86,2.643,0.362,7.07,10.29,0.69
mccrale01,10,15,38,13,1,2,630.0,270,139,24,57,68.0,5.96,1.61,0.301,2.44,2.91,0.84
mccreed01,1,0,3,0,0,0,12.0,6,5,0,4,3.0,11.25,2.25,0.316,9.0,6.75,1.33
mccreto01,3,2,10,3,1,1,158.0,58,37,3,14,44.0,6.32,1.937,-1.318,2.39,7.52,0.32
mccrobo01,0,0,15,0,0,0,41.0,27,25,3,9,18.0,16.46,3.293,0.415,5.93,11.85,0.5
mcculch01,5,23,29,27,0,0,725.0,276,131,6,69,129.0,4.88,1.676,0.314,2.57,4.8,0.53
mcculla01,28,31,306,0,0,39,1579.0,427,190,47,442,304.0,3.25,1.389,0.223,7.56,5.2,1.45
mcculla02,6,7,22,1,0,0,377.0,106,45,10,129,50.0,3.22,1.241,0.227,9.24,3.58,2.58
mcculpa01,0,0,3,0,0,0,22.0,7,7,1,3,2.0,8.59,1.227,0.25,3.68,2.45,1.5
mcculph01,0,0,1,0,0,0,9.0,5,2,0,2,2.0,6.0,2.333,0.333,6.0,6.0,1.0
mccurje01,3,12,111,0,0,1,385.0,169,84,24,60,73.0,5.89,1.886,0.324,4.21,5.12,0.82
mccutda01,8,11,109,0,0,0,573.0,213,102,28,104,89.0,4.81,1.581,0.286,4.9,4.19,1.17
mcdanli01,141,119,987,18,2,172,6418.0,2099,821,172,1361,774.0,3.45,1.343,0.256,5.73,3.26,1.76
mcdanvo01,7,5,19,4,2,0,266.0,76,34,7,45,40.0,3.45,1.308,0.229,4.57,4.06,1.12
mcderjo01,0,7,7,7,0,0,189.0,142,58,3,1,12.0,8.29,2.444,-11.833,0.14,1.71,0.08
mcdermi01,1,8,9,9,0,0,253.0,108,39,4,22,34.0,4.16,1.684,-3.176,2.35,3.63,0.65
mcdermi02,11,33,58,27,1,0,1067.0,443,244,16,69,196.0,6.17,1.797,-2.26,1.75,4.96,0.35
mcdermi03,69,69,291,54,11,14,3950.0,1161,572,87,757,874.0,3.91,1.546,0.236,5.17,5.97,0.87
mcdevda01,21,27,155,13,4,7,1368.0,461,223,42,303,308.0,4.4,1.686,0.261,5.98,6.08,0.98
mcdilal01,0,0,38,0,0,0,104.0,38,30,8,28,22.0,7.79,1.731,0.277,7.27,5.71,1.27
mcdonbe01,78,70,211,24,6,0,3874.0,1186,561,138,894,486.0,3.91,1.295,0.241,6.23,3.39,1.84
mcdonda02,0,1,2,0,0,0,6.0,3,5,1,0,4.0,22.5,3.5,0.375,0.0,18.0,0.0
mcdonha01,3,9,48,1,1,0,423.0,159,92,9,46,83.0,5.87,1.716,0.277,2.94,5.3,0.55
mcdonja03,32,30,131,1,0,0,1537.0,487,239,56,442,271.0,4.2,1.48,0.255,7.76,4.76,1.63
mcdonji04,24,27,136,15,3,1,1404.0,489,222,24,158,241.0,4.27,1.56,0.268,3.04,4.63,0.66
mcdonjo01,0,0,1,0,0,0,18.0,12,6,0,3,2.0,9.0,2.333,0.375,4.5,3.0,1.5
mcdonjo03,0,0,1,0,0,0,1.0,2,0,0,1,0.0,0.0,6.0,0.667,27.0,0.0,inf
mcdoo01,0,1,1,1,0,0,27.0,18,3,0,0,0.0,3.0,2.0,inf,0.0,0.0,
mcdoude01,3,11,21,10,0,0,374.0,200,115,13,23,50.0,8.3,2.005,-4.0,1.66,3.61,0.46
mcdousa01,1,4,6,5,0,1,143.0,53,21,0,12,17.0,3.97,1.469,0.329,2.27,3.21,0.71
mcdowja01,127,87,277,62,13,0,5667.0,1854,809,173,1311,683.0,3.85,1.343,0.255,6.25,3.25,1.92
mcdowro01,70,70,723,0,0,159,3150.0,1045,385,50,524,536.0,3.3,1.506,0.262,4.49,4.59,0.98
mcdowsa01,141,134,425,103,23,14,7477.0,1948,879,164,2453,1445.0,3.17,1.361,0.213,8.86,5.22,1.7
mcelrch01,38,30,654,0,0,17,2218.0,724,320,66,604,419.0,3.9,1.546,0.258,7.35,5.1,1.44
mcelrji01,1,13,14,13,0,0,348.0,125,66,1,48,54.0,5.12,1.543,0.276,3.72,4.19,0.89
mcenawi01,12,17,269,0,0,29,1049.0,380,146,25,148,131.0,3.76,1.461,0.277,3.81,3.37,1.13
mcevolo01,1,3,34,0,0,4,194.0,83,56,5,17,44.0,7.79,1.964,0.288,2.37,6.12,0.39
mcfadba01,3,5,9,5,0,0,165.0,68,39,2,14,53.0,6.38,2.2,-17.0,2.29,8.67,0.26
mcfarch01,0,1,1,0,0,0,9.0,9,5,1,3,1.0,15.0,3.333,-9.0,9.0,3.0,3.0
mcfarch02,34,61,106,81,6,2,2524.0,893,313,15,307,212.0,3.35,1.313,0.267,3.28,2.27,1.45
mcfarda01,8,25,40,28,1,0,791.0,354,147,10,51,93.0,5.02,1.695,-3.806,1.74,3.17,0.55
mcfarmo01,2,4,6,4,0,0,117.0,53,28,0,8,26.0,6.46,2.026,-2.038,1.85,6.0,0.31
mcfartj01,10,5,105,0,0,0,521.0,205,75,13,118,75.0,3.89,1.612,0.297,6.12,3.89,1.57
mcfetja01,2,11,15,12,0,0,336.0,125,57,2,35,54.0,4.58,1.598,0.312,2.81,4.34,0.65
mcgafan01,38,33,363,3,1,24,2500.0,773,313,55,610,348.0,3.38,1.345,0.245,6.59,3.76,1.75
mcgeaja01,0,1,5,0,0,0,48.0,25,18,5,6,13.0,10.12,2.375,0.481,3.38,7.31,0.46
mcgeebi01,46,41,197,31,9,6,2559.0,861,354,53,340,361.0,3.74,1.433,0.258,3.59,3.81,0.94
mcgeeco01,1,0,3,0,0,0,30.0,9,5,0,4,2.0,4.5,1.1,0.231,3.6,1.8,2.0
mcgeeja01,21,11,297,0,0,26,779.0,192,80,21,319,89.0,2.77,1.082,0.205,11.06,3.08,3.58
mcgehke01,0,0,5,0,0,0,50.0,18,11,5,7,11.0,5.94,1.74,0.281,3.78,5.94,0.64
mcgehpa01,0,0,1,0,0,0,0.0,1,0,0,0,1.0,,inf,1.0,,inf,0.0
mcgilbi01,1,0,2,1,0,0,55.0,22,7,0,8,2.0,3.44,1.309,0.306,3.93,0.98,4.0
mcgiljo01,0,0,2,0,0,0,3.0,1,2,0,0,2.0,18.0,3.0,0.333,0.0,18.0,0.0
mcgilra01,0,2,21,0,0,0,98.0,34,16,3,13,20.0,4.41,1.653,0.27,3.58,5.51,0.65
mcgilwi01,72,74,168,116,2,1,3753.0,1381,638,26,510,712.0,4.59,1.673,9.794,3.67,5.12,0.72
mcginda01,15,30,210,4,2,10,1226.0,442,232,34,293,267.0,5.11,1.735,0.276,6.45,5.88,1.1
mcgingu01,3,8,18,7,1,0,314.0,124,58,2,25,48.0,4.99,1.643,-2.583,2.15,4.13,0.52
mcginji01,2,2,4,3,0,0,90.0,33,11,1,6,11.0,3.3,1.467,0.275,1.8,3.3,0.55
mcginjo01,246,142,465,314,32,24,10324.0,3276,1016,52,1068,994.0,2.66,1.241,0.243,2.79,2.6,1.07
mcginju01,102,79,187,177,18,0,4811.0,1572,525,21,562,341.0,2.95,1.193,0.328,3.15,1.91,1.65
mcglike01,7,3,74,0,0,0,236.0,77,24,7,76,45.0,2.75,1.551,0.262,8.69,5.15,1.69
mcgloji01,67,77,256,36,11,3,3901.0,1247,522,125,709,473.0,3.61,1.323,0.252,4.91,3.27,1.5
mcgloly01,86,93,318,41,13,2,4493.0,1553,663,127,939,660.0,3.98,1.478,0.267,5.64,3.97,1.42
mcglopa01,1,1,8,0,0,0,53.0,18,11,2,13,6.0,5.6,1.358,0.261,6.62,3.06,2.17
mcglyst01,17,33,67,43,3,2,1428.0,448,156,6,157,151.0,2.95,1.258,0.252,2.97,2.86,1.04
mcgousc01,0,0,6,0,0,0,20.0,12,7,0,4,4.0,9.45,2.4,0.387,5.4,5.4,1.0
mcgowdu01,26,29,172,3,1,1,1517.0,493,263,58,413,250.0,4.68,1.469,0.255,7.35,4.45,1.65
mcgowmi01,0,0,3,0,0,0,11.0,3,3,1,2,4.0,7.36,1.909,0.214,4.91,9.82,0.5
mcgrabo01,26,38,168,17,1,6,1774.0,677,317,31,164,275.0,4.82,1.61,0.29,2.5,4.19,0.6
mcgraho01,1,0,4,0,0,0,57.0,22,15,2,5,8.0,7.11,1.579,0.286,2.37,3.79,0.62
mcgrajo02,0,0,1,0,0,0,6.0,0,0,0,2,1.0,0.0,0.5,-0.0,9.0,4.5,2.0
mcgrato01,0,0,2,0,0,0,5.0,2,0,0,0,1.0,0.0,1.8,0.286,0.0,5.4,0.0
mcgratu01,96,92,824,5,1,180,4544.0,1318,528,108,1109,732.0,3.14,1.353,0.236,6.59,4.35,1.52
mcgresc01,138,108,356,83,23,5,6422.0,2245,949,235,904,570.0,3.99,1.315,0.267,3.8,2.4,1.59
mcgresl01,0,1,10,0,0,0,90.0,40,22,1,10,17.0,6.6,1.9,0.312,3.0,5.1,0.59
mcgui01,0,0,1,0,0,0,18.0,15,7,0,1,5.0,10.5,3.333,-3.0,1.5,7.5,0.2
mcguide01,0,0,1,0,0,0,12.0,10,3,0,1,1.0,6.75,2.75,-10.0,2.25,2.25,1.0
mcguito01,5,6,25,7,0,0,403.0,148,57,7,37,64.0,3.82,1.578,0.292,2.48,4.29,0.58
mcgunbi01,11,8,19,17,3,0,471.0,156,49,0,65,24.0,2.81,1.146,0.246,3.73,1.38,2.71
mchalma01,12,30,64,23,1,1,1075.0,381,142,7,131,89.0,3.57,1.312,0.275,3.29,2.24,1.47
mchugco01,30,24,72,0,0,0,1217.0,396,182,43,356,129.0,4.04,1.294,0.256,7.9,2.86,2.76
mcilrva01,0,0,1,0,0,0,3.0,1,1,0,0,0.0,9.0,1.0,0.2,0.0,0.0,
mcilvir01,0,1,2,0,0,0,21.0,10,6,1,3,2.0,7.71,1.714,0.357,3.86,2.57,1.5
mcilwst01,0,0,2,0,0,0,15.0,6,1,1,4,1.0,1.8,1.4,0.3,7.2,1.8,4.0
mcintfr01,2,1,3,3,0,0,90.0,31,12,0,6,8.0,3.6,1.3,0.244,1.8,2.4,0.75
mcintha01,71,117,237,140,17,7,4950.0,1555,590,34,626,635.0,3.22,1.327,0.254,3.41,3.46,0.99
mcintjo01,8,19,47,4,1,0,661.0,231,90,17,93,91.0,3.68,1.461,0.268,3.8,3.72,1.02
mcjamdo01,79,80,178,137,6,4,4084.0,1414,519,19,593,616.0,3.43,1.491,-2.295,3.92,4.07,0.96
mckaiar01,26,21,165,8,1,16,1459.0,529,230,26,188,211.0,4.26,1.522,0.269,3.48,3.9,0.89
mckaiha01,18,23,103,7,1,6,1144.0,435,209,21,136,209.0,4.93,1.689,0.283,3.21,4.93,0.65
mckayco01,0,0,1,0,0,0,6.0,0,0,0,0,1.0,0.0,0.5,0.0,0.0,4.5,0.0
mckayre01,0,0,1,0,0,0,3.0,1,1,0,0,0.0,9.0,1.0,0.5,0.0,0.0,
mckeeji02,1,1,17,0,0,0,96.0,33,17,2,17,19.0,4.78,1.625,0.256,4.78,5.34,0.89
mckeero01,1,0,5,1,0,0,46.0,14,10,1,1,6.0,5.87,1.304,0.226,0.59,3.52,0.17
mckeiti01,1,1,10,0,0,0,77.0,35,21,2,3,14.0,7.36,1.909,0.321,1.05,4.91,0.21
mckelru01,0,2,4,1,0,0,75.0,38,6,1,3,3.0,2.16,1.64,0.322,1.08,1.08,1.0
mckenki01,4,9,22,11,0,1,437.0,184,86,5,34,96.0,5.31,1.922,-1.917,2.1,5.93,0.35
mckenli01,6,6,27,5,0,0,375.0,108,43,2,39,52.0,3.1,1.28,0.231,2.81,3.74,0.75
mckeojo01,4,3,43,0,0,1,162.0,45,31,10,32,34.0,5.17,1.463,0.228,5.33,5.67,0.94
mckeola01,46,64,116,110,4,0,2937.0,979,404,31,474,240.0,3.71,1.245,0.248,4.36,2.21,1.98
mckiran01,1,0,27,0,0,0,82.0,40,18,2,22,14.0,5.93,1.976,0.351,7.24,4.61,1.57
mcknito01,7,7,21,1,0,0,367.0,144,63,23,69,44.0,4.63,1.537,0.289,5.08,3.24,1.57
mclaide01,131,91,280,105,29,2,5658.0,1646,711,242,1282,598.0,3.39,1.19,0.231,6.12,2.85,2.14
mclauba01,1,3,7,4,0,0,146.0,62,29,2,14,15.0,5.36,1.582,-4.133,2.59,2.77,0.93
mclaubo01,10,20,156,5,2,9,939.0,335,156,22,188,153.0,4.49,1.559,0.273,5.41,4.4,1.23
mclauby01,16,25,129,5,0,16,1135.0,403,215,47,248,208.0,5.11,1.615,0.273,5.9,4.95,1.19
mclaufr01,0,0,4,0,0,0,57.0,29,19,0,4,5.0,9.0,1.789,-5.8,1.89,2.37,0.8
mclauji01,1,2,3,2,0,0,66.0,27,9,2,8,11.0,3.68,1.727,0.3,3.27,4.5,0.73
mclaujo01,29,28,250,0,0,36,1346.0,440,192,46,268,233.0,3.85,1.5,0.259,5.38,4.67,1.15
mclauju01,0,0,16,0,0,0,71.0,42,27,2,4,17.0,10.27,2.493,0.378,1.52,6.46,0.24
mclaupa01,0,2,12,0,0,0,106.0,45,27,4,8,17.0,6.88,1.755,0.304,2.04,4.33,0.47
mclauwa01,3,3,7,5,0,0,165.0,69,29,0,17,28.0,4.75,1.764,0.348,2.78,4.58,0.61
mcleaal01,0,0,4,0,0,0,26.0,12,7,0,3,5.0,7.27,1.962,0.324,3.12,5.19,0.6
mcleama01,2,0,12,0,0,0,87.0,33,17,7,17,11.0,5.28,1.517,0.292,5.28,3.41,1.55
mclelwa01,0,1,10,0,0,0,41.0,24,13,1,0,11.0,8.56,2.561,0.387,0.0,7.24,0.0
mclemma02,3,0,29,0,0,0,105.0,38,15,5,35,21.0,3.86,1.686,0.273,9.0,5.4,1.67
mclisca01,92,92,352,57,5,6,4827.0,1685,715,164,713,623.0,4.0,1.434,0.267,3.99,3.48,1.14
mcmacsa01,0,1,2,1,0,0,34.0,10,3,0,4,5.0,2.38,1.324,0.312,3.18,3.97,0.8
mcmahdo01,1,0,1,1,0,0,27.0,14,3,0,3,0.0,3.0,1.556,0.35,3.0,0.0,inf
mcmahdo02,90,68,874,0,0,153,3932.0,1054,431,105,1003,697.0,2.96,1.336,0.219,6.89,4.79,1.44
mcmahja02,0,5,34,0,0,0,225.0,87,42,8,22,42.0,5.04,1.72,0.289,2.64,5.04,0.52
mcmahsa01,173,127,321,279,14,4,7902.0,2726,1026,52,967,970.0,3.51,1.403,0.691,3.3,3.31,1.0
mcmakjo01,2,2,4,4,0,0,96.0,34,11,0,6,14.0,3.09,1.5,0.264,1.69,3.94,0.43
mcmanjo01,0,0,1,0,0,0,6.0,3,4,0,1,4.0,18.0,3.5,0.375,4.5,18.0,0.25
mcmanpa01,0,2,2,2,0,0,63.0,24,7,1,6,1.0,3.0,1.19,0.258,2.57,0.43,6.0
mcmicgr01,31,29,453,0,0,53,1569.0,483,189,42,459,250.0,3.25,1.402,0.246,7.9,4.3,1.84
mcmulge01,2,1,3,2,0,0,63.0,25,18,2,2,19.0,7.71,2.095,0.269,0.86,8.14,0.11
mcmuljo01,14,15,37,30,0,0,854.0,489,170,4,37,79.0,5.37,1.995,-6.19,1.17,2.5,0.47
mcmurcr01,28,42,212,6,3,4,2003.0,650,303,54,349,363.0,4.08,1.517,0.254,4.7,4.89,0.96
mcnabed01,8,7,21,12,0,0,426.0,167,65,5,18,53.0,4.12,1.549,-3.151,1.14,3.36,0.34
mcnalda01,184,119,424,120,33,2,8190.0,2488,982,230,1512,954.0,3.24,1.261,0.242,4.98,3.15,1.58
mcnamti01,14,29,98,13,4,0,1187.0,495,210,19,88,101.0,4.78,1.506,0.303,2.0,2.3,0.87
mcnaugo01,0,1,6,0,0,0,63.0,21,15,1,6,25.0,6.43,2.19,0.259,2.57,10.71,0.24
mcneaha01,5,5,12,9,0,0,256.0,120,42,4,15,38.0,4.43,1.852,-3.158,1.58,4.01,0.39
mcnicbr01,0,2,4,0,0,0,32.0,15,8,4,12,8.0,6.75,2.156,0.326,10.12,6.75,1.5
mcniced01,2,12,17,12,1,0,366.0,120,58,3,39,79.0,4.28,1.631,0.262,2.88,5.83,0.49
mcparfr01,0,0,1,0,0,0,12.0,4,2,0,2,5.0,4.5,2.25,-0.8,4.5,11.25,0.4
mcphejo01,1,13,16,11,1,0,396.0,137,57,1,32,57.0,3.89,1.47,0.281,2.18,3.89,0.56
mcpheky01,0,2,10,0,0,0,79.0,24,8,3,21,9.0,2.73,1.253,0.247,7.18,3.08,2.33
mcquahe01,2,0,29,0,0,0,218.0,79,35,5,15,28.0,4.33,1.472,0.271,1.86,3.47,0.54
mcquemi01,5,11,73,2,0,3,655.0,212,113,32,140,125.0,4.66,1.544,0.251,5.77,5.15,1.12
mcquige01,85,89,273,105,17,14,4729.0,1382,417,23,590,431.0,2.38,1.15,0.236,3.37,2.46,1.37
mcquihu01,88,94,279,95,10,16,4685.0,1703,665,67,446,507.0,3.83,1.415,0.275,2.57,2.92,0.88
mcraeno01,0,0,22,0,0,0,103.0,28,12,1,19,27.0,3.15,1.602,0.219,4.98,7.08,0.7
mcsortr01,0,0,1,0,0,0,6.0,5,1,0,1,0.0,4.5,2.5,0.556,4.5,0.0,inf
mctigbi01,2,5,27,1,0,0,231.0,81,53,3,41,74.0,6.19,2.013,0.282,4.79,8.65,0.55
mcveyca01,10,12,34,12,0,5,529.0,235,73,3,49,16.0,3.73,1.423,0.315,2.5,0.82,3.06
mcweedo01,37,57,206,37,5,6,2844.0,980,439,56,386,476.0,4.17,1.536,0.261,3.66,4.52,0.81
mcwilla01,78,90,370,34,13,3,4675.0,1548,690,137,940,652.0,3.99,1.412,0.256,5.43,3.77,1.44
meachru01,23,17,218,0,0,9,1029.0,381,169,39,198,119.0,4.43,1.458,0.279,5.2,3.12,1.66
meadobr01,47,62,336,3,0,10,2882.0,1146,539,139,454,322.0,5.05,1.528,0.299,4.25,3.02,1.41
meadojo01,0,2,12,0,0,0,109.0,48,17,1,5,7.0,4.21,1.514,0.329,1.24,1.73,0.71
meadole01,188,180,490,219,25,7,9482.0,3280,1185,84,1063,1046.0,3.37,1.369,0.266,3.03,2.98,1.02
meadoru01,0,0,1,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
meadsda01,8,4,67,0,0,0,265.0,97,44,12,59,33.0,4.48,1.472,0.28,6.01,3.36,1.79
meakige01,15,13,39,23,3,1,770.0,268,115,6,142,108.0,4.03,1.465,0.412,4.98,3.79,1.31
mearsch01,1,3,29,0,0,5,124.0,50,25,5,21,14.0,5.44,1.548,0.307,4.57,3.05,1.5
mechegi01,84,83,258,7,3,0,4297.0,1441,714,176,1050,636.0,4.49,1.45,0.263,6.6,4.0,1.65
mecirji01,29,35,474,0,0,12,1581.0,482,221,41,450,276.0,3.77,1.438,0.246,7.69,4.71,1.63
meddebr01,16,7,210,0,0,1,704.0,233,94,27,175,124.0,3.61,1.521,0.264,6.71,4.76,1.41
medicdo01,124,105,312,71,16,2,5989.0,2036,836,151,955,707.0,3.77,1.374,0.262,4.31,3.19,1.35
medinra01,3,7,32,0,0,0,272.0,96,60,11,65,81.0,5.96,1.952,0.27,6.45,8.04,0.8
medinyo01,10,9,146,0,0,2,438.0,120,50,10,147,98.0,3.08,1.493,0.226,9.06,6.04,1.5
medlekr01,40,22,167,2,1,1,1713.0,527,194,48,474,158.0,3.06,1.2,0.247,7.47,2.49,3.0
medliir01,0,0,9,0,0,0,41.0,21,21,2,9,15.0,13.83,2.634,0.344,5.93,9.88,0.6
medvisc01,3,2,28,0,0,0,115.0,36,22,1,21,22.0,5.17,1.513,0.254,4.93,5.17,0.95
meegape01,14,20,40,36,2,0,975.0,323,141,8,164,91.0,3.9,1.274,0.246,4.54,2.52,1.8
meehabi01,0,1,1,0,0,0,12.0,7,5,0,4,3.0,11.25,2.5,0.389,9.0,6.75,1.33
meekero01,8,14,42,8,1,0,576.0,214,101,8,54,108.0,4.73,1.677,0.278,2.53,5.06,0.5
meekev01,7,11,179,0,0,4,588.0,165,79,15,160,118.0,3.63,1.444,0.232,7.35,5.42,1.36
meekijo01,153,133,324,270,9,2,7810.0,2831,1177,67,900,1089.0,4.07,1.506,-12.203,3.11,3.76,0.83
meeleph01,0,1,7,0,0,0,25.0,10,4,0,5,8.0,4.32,2.16,0.294,5.4,8.64,0.62
meersru01,3,3,43,0,0,0,251.0,76,37,5,35,51.0,3.98,1.518,0.245,3.76,5.49,0.69
meinehe01,66,50,165,60,7,3,2998.0,1125,439,47,199,312.0,3.95,1.438,0.278,1.79,2.81,0.64
meinkfr01,8,24,36,31,1,0,882.0,354,104,10,124,67.0,3.18,1.432,0.279,3.8,2.05,1.85
mejiaje01,9,14,113,0,0,28,550.0,196,75,16,162,94.0,3.68,1.582,0.276,7.95,4.61,1.72
mejiasa01,0,0,1,0,0,0,3.0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,9.0,0.0
melanma01,19,16,369,0,0,121,1127.0,310,116,22,342,115.0,2.78,1.131,0.223,8.19,2.76,2.97
melenjo01,16,14,109,0,0,3,662.0,197,85,27,172,82.0,3.47,1.264,0.238,7.02,3.34,2.1
meloajo01,0,0,13,0,0,0,53.0,11,9,1,20,12.0,4.58,1.302,0.183,10.19,6.11,1.67
meltest01,0,1,23,0,0,3,193.0,79,25,1,24,22.0,3.5,1.57,0.322,3.36,3.08,1.09
meltocl01,86,80,272,65,13,16,4361.0,1446,552,79,660,453.0,3.42,1.306,0.253,4.09,2.8,1.46
meltoru01,30,50,162,25,6,5,2112.0,624,283,22,363,408.0,3.62,1.466,0.235,4.64,5.22,0.89
mendead01,1,3,5,0,0,0,74.0,28,14,7,11,14.0,5.11,1.703,0.295,4.01,5.11,0.79
mendero01,0,2,45,0,0,0,140.0,34,16,4,32,31.0,3.09,1.393,0.211,6.17,5.98,1.03
mendolu01,16,25,90,0,0,1,1077.0,415,215,38,208,172.0,5.39,1.635,0.294,5.21,4.31,1.21
mendoma01,0,0,1,0,0,0,6.0,3,3,1,0,2.0,13.5,2.5,0.375,0.0,9.0,0.0
mendomi02,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
mendora01,59,40,342,2,2,16,2391.0,891,381,82,463,239.0,4.3,1.418,0.282,5.23,2.7,1.94
menecfr01,0,0,2,0,0,0,4.0,8,4,1,0,0.0,27.0,6.0,0.727,0.0,0.0,
menefjo01,58,70,139,111,7,0,3334.0,1289,471,19,293,303.0,3.81,1.433,4.131,2.37,2.45,0.97
menento01,3,1,23,0,0,0,87.0,29,16,7,20,7.0,4.97,1.241,0.259,6.21,2.17,2.86
menhapa01,5,9,41,1,0,0,494.0,169,100,24,90,97.0,5.47,1.615,0.269,4.92,5.3,0.93
meolami01,0,3,18,1,0,1,129.0,63,39,0,15,27.0,8.16,2.093,0.337,3.14,5.65,0.56
mercahe01,5,4,112,0,0,1,374.0,117,63,15,127,82.0,4.55,1.596,0.25,9.17,5.92,1.55
merceja01,0,0,1,0,0,0,3.0,0,0,0,1,2.0,0.0,2.0,0.0,9.0,18.0,0.5
mercejo02,33,39,145,5,1,0,1749.0,617,308,75,310,252.0,4.75,1.491,0.274,4.79,3.89,1.23
