player_id,w,l,g,cg,sho,sv,ipouts,h,er,hr,so,BB,ERA,WHIP,BAA,K/9,BB/9,K/BB,VOTE%,inducted
twombcy01,1,2,7,0,0,0,83.0,26,18,1,7,27.0,5.86,1.916,0.26,2.28,8.78,0.26,0.0,0.0
tylerle01,127,116,323,179,30,7,6690.0,1990,730,51,1003,896.0,2.95,1.294,0.239,4.05,3.62,1.12,0.0,0.0
tyngji01,1,2,4,3,0,1,93.0,43,17,0,9,9.0,4.94,1.6769999999999998,0.305,2.61,2.61,1.0,0.0,0.0
tyrivda01,0,0,4,0,0,0,32.0,10,5,2,7,9.0,4.22,1.781,0.25,5.91,7.59,0.78,0.0,0.0
uchriji01,0,0,3,0,0,0,24.0,13,9,0,0,8.0,10.12,2.625,0.419,0.0,9.0,0.0,0.0,0.0
ueharko01,17,19,337,0,0,86,1172.0,278,105,45,459,62.0,2.42,0.87,0.196,10.57,1.43,7.4,0.0,0.0
uhlege01,200,166,513,232,21,25,9359.0,3417,1384,119,1135,1079.0,3.99,1.4409999999999998,0.272,3.27,3.11,1.05,0.015037593984962403,0.0
ullrisa01,3,3,31,0,0,1,273.0,108,51,5,28,39.0,5.04,1.615,0.28300000000000003,2.77,3.86,0.72,0.0,0.0
ulricdu01,19,27,98,24,3,2,1218.0,452,157,21,123,91.0,3.48,1.337,0.27699999999999997,2.73,2.02,1.35,0.0,0.0
umbacar01,1,2,23,0,0,0,147.0,51,17,1,30,27.0,3.12,1.5919999999999999,0.268,5.51,4.96,1.11,0.0,0.0
umbriji01,9,5,88,0,0,3,582.0,155,66,17,133,79.0,3.06,1.206,0.21899999999999997,6.17,3.66,1.68,0.0,0.0
underfr01,2,4,7,5,0,0,141.0,80,41,1,10,30.0,7.85,2.34,-2.667,1.91,5.74,0.33,0.0,0.0
underto01,86,87,379,35,6,18,4758.0,1554,685,130,948,728.0,3.89,1.439,0.255,5.38,4.13,1.3,0.0,0.0
underwi01,1,4,15,1,0,0,109.0,45,23,0,20,32.0,5.7,2.119,0.302,4.95,7.93,0.62,0.0,0.0
upchuwo01,0,4,10,2,0,0,131.0,59,36,10,8,26.0,7.42,1.9469999999999998,0.314,1.65,5.36,0.31,0.0,0.0
uphambi01,7,9,36,6,2,5,425.0,157,53,2,54,41.0,3.37,1.3980000000000001,0.281,3.43,2.6,1.32,0.0,0.0
uphamjo01,0,1,7,0,0,0,25.0,6,5,1,4,7.0,5.4,1.56,0.2,4.32,7.56,0.57,0.0,0.0
uppje01,2,1,7,2,0,0,80.0,26,5,0,13,12.0,1.69,1.425,0.26,4.39,4.05,1.08,0.0,0.0
upshace01,34,36,348,0,0,86,1689.0,545,196,37,323,247.0,3.13,1.4069999999999998,0.258,5.16,3.95,1.31,0.0,0.0
urbanja01,15,15,69,8,1,1,816.0,279,146,25,113,114.0,4.83,1.445,0.264,3.74,3.77,0.99,0.0,0.0
urbanto01,10,17,81,0,0,0,781.0,316,144,38,149,99.0,4.98,1.594,0.298,5.15,3.42,1.51,0.0,0.0
urbinug01,44,49,583,0,0,237,2092.0,539,267,86,814,343.0,3.45,1.265,0.21100000000000002,10.51,4.43,2.37,0.0,0.0
urenajo01,1,5,20,0,0,0,185.0,73,36,5,28,30.0,5.25,1.67,0.309,4.09,4.38,0.93,0.0,0.0
urreajo01,17,18,139,3,1,9,1090.0,347,151,20,202,188.0,3.74,1.472,0.253,5.0,4.66,1.07,0.0,0.0
vailbo01,1,2,4,0,0,0,45.0,15,10,0,9,8.0,6.0,1.5330000000000001,0.268,5.4,4.8,1.12,0.0,0.0
valdeca01,1,1,15,0,0,0,54.0,20,10,1,11,15.0,5.0,1.944,0.28600000000000003,5.5,7.5,0.73,0.0,0.0
valdece01,1,2,9,0,0,0,60.0,29,17,2,13,13.0,7.65,2.1,0.345,5.85,5.85,1.0,0.0,0.0
valdeis01,104,105,325,13,6,1,5482.0,1872,830,234,1173,609.0,4.09,1.358,0.263,5.78,3.0,1.93,0.0,0.0
valdema01,12,15,144,0,0,4,752.0,281,138,21,135,143.0,4.95,1.6909999999999998,0.282,4.85,5.13,0.94,0.0,0.0
valdera01,0,1,3,0,0,0,17.0,11,7,4,3,2.0,11.12,2.294,0.39299999999999996,4.76,3.18,1.5,0.0,0.0
valdera02,7,7,103,0,0,2,421.0,138,80,20,147,60.0,5.13,1.411,0.258,9.43,3.85,2.45,0.0,0.0
valdere01,1,1,5,0,0,0,39.0,13,8,1,10,8.0,5.54,1.615,0.255,6.92,5.54,1.25,0.0,0.0
valdese01,12,20,116,1,0,0,908.0,332,170,46,190,125.0,5.06,1.51,0.27699999999999997,5.65,3.72,1.52,0.0,0.0
valenco01,14,12,46,7,3,1,663.0,240,118,29,87,83.0,4.81,1.462,0.276,3.54,3.38,1.05,0.0,0.0
valenfe01,173,153,453,113,31,2,8790.0,2718,1154,226,2074,1241.0,3.54,1.351,0.244,6.37,3.81,1.67,0.0625,0.0
valenjo01,2,10,13,11,0,0,306.0,130,40,0,13,17.0,3.53,1.4409999999999998,0.26899999999999996,1.15,1.5,0.76,0.0,0.0
valenjo04,2,4,42,0,0,4,137.0,46,34,9,39,42.0,6.7,1.9269999999999998,0.256,7.69,8.28,0.93,0.0,0.0
valenvi01,13,14,108,3,0,3,771.0,266,135,35,94,143.0,4.73,1.591,0.26899999999999996,3.29,5.01,0.66,0.0,0.0
valerju01,15,20,85,4,2,5,952.0,361,171,31,179,134.0,4.85,1.56,0.287,5.08,3.8,1.34,0.0,0.0
valvejo01,27,33,626,0,0,288,1891.0,490,229,67,692,321.0,3.27,1.287,0.213,9.88,4.58,2.16,0.0,0.0
vanalcl01,0,0,6,0,0,0,73.0,29,14,0,5,14.0,5.18,1.767,0.302,1.85,5.18,0.36,0.0,0.0
vanatru01,33,41,207,17,3,6,2137.0,838,443,39,339,378.0,5.6,1.7069999999999999,0.28800000000000003,4.28,4.78,0.9,0.0,0.0
vanbejo01,2,13,26,0,0,0,270.0,125,92,14,65,80.0,9.2,2.278,0.335,6.5,8.0,0.81,0.0,0.0
vanbroz01,0,2,11,0,0,0,86.0,39,25,4,11,22.0,7.85,2.128,0.33899999999999997,3.45,6.91,0.5,0.0,0.0
vanceco01,1,3,11,0,0,0,94.0,35,20,8,13,16.0,5.74,1.6280000000000001,0.285,3.73,4.6,0.81,0.0,0.0
vanceda01,197,140,442,216,29,11,8900.0,2809,1068,132,2045,917.0,3.24,1.256,0.245,6.2,2.78,2.23,0.8167330677290837,1.0
vancejo01,3,2,15,0,0,0,172.0,67,37,5,17,34.0,5.81,1.7619999999999998,0.29100000000000004,2.67,5.34,0.5,0.0,0.0
vancesa01,9,8,30,2,0,0,423.0,147,60,10,56,49.0,3.83,1.39,0.264,3.57,3.13,1.14,0.0,0.0
vancuch01,7,11,44,5,0,1,481.0,170,92,19,103,73.0,5.16,1.516,0.26899999999999996,5.78,4.1,1.41,0.0,0.0
vandeed01,25,28,413,2,0,22,1557.0,572,226,52,314,240.0,3.92,1.565,0.28300000000000003,5.45,4.16,1.31,0.0,0.0
vandehy01,15,10,90,7,1,5,875.0,304,140,17,120,134.0,4.32,1.5019999999999998,0.266,3.7,4.13,0.9,0.0,0.0
vandejo01,119,121,346,131,29,2,6314.0,1799,805,100,1294,1153.0,3.44,1.403,0.228,5.53,4.93,1.12,0.2979452054794521,0.0
vanderi01,8,11,50,0,0,0,551.0,204,124,33,179,117.0,6.08,1.7480000000000002,0.28600000000000003,8.77,5.73,1.53,0.0,0.0
vandybe01,0,0,5,0,0,0,65.0,20,8,0,13,12.0,3.32,1.4769999999999999,0.253,5.4,4.98,1.08,0.0,0.0
vangiel01,99,102,367,90,13,19,5147.0,1894,815,92,474,741.0,4.28,1.536,0.272,2.49,3.89,0.64,0.0,0.0
vanlawi01,27,26,84,1,0,0,1432.0,470,241,46,300,248.0,4.54,1.504,0.254,5.66,4.68,1.21,0.0,0.0
vanpoto01,40,52,359,2,1,4,2721.0,944,562,143,711,504.0,5.58,1.5959999999999999,0.268,7.06,5.0,1.41,0.0,0.0
vanrybe01,0,2,26,0,0,0,47.0,19,10,0,10,15.0,5.74,2.17,0.306,5.74,8.62,0.67,0.0,0.0
vargacl01,48,40,217,0,0,1,2294.0,801,410,127,544,352.0,4.83,1.508,0.271,6.4,4.14,1.55,0.0,0.0
vargaja01,67,70,213,11,6,0,3629.0,1234,564,149,794,408.0,4.2,1.357,0.264,5.91,3.04,1.95,0.0,0.0
vargaro01,0,0,25,0,0,2,74.0,39,24,4,13,17.0,8.76,2.27,0.35100000000000003,4.74,6.2,0.76,0.0,0.0
vargubi01,1,1,15,1,0,0,118.0,49,17,1,5,16.0,3.89,1.653,0.293,1.14,3.66,0.31,0.0,0.0
varnedi01,1,1,3,0,0,0,44.0,14,10,0,7,17.0,6.14,2.114,-0.8240000000000001,4.3,10.43,0.41,0.0,0.0
varvaan01,7,9,166,0,0,1,551.0,165,66,15,150,83.0,3.23,1.35,0.243,7.35,4.07,1.81,0.0,0.0
vasbica01,0,0,2,0,0,0,15.0,5,5,1,2,8.0,9.0,2.6,-0.625,3.6,14.4,0.25,0.0,0.0
vasques01,5,12,147,0,0,0,506.0,157,91,14,134,120.0,4.86,1.642,0.252,7.15,6.4,1.12,0.0,0.0
vasqujo01,1,0,9,0,0,0,37.0,15,6,3,13,7.0,4.38,1.784,0.28800000000000003,9.49,5.11,1.86,0.0,0.0
vasquvi01,2,6,19,0,0,0,184.0,85,45,13,36,28.0,6.6,1.8419999999999999,0.33299999999999996,5.28,4.11,1.29,0.0,0.0
vaughch01,1,0,2,0,0,0,24.0,9,4,0,7,6.0,4.5,1.875,0.281,7.88,6.75,1.17,0.0,0.0
vaughhi01,178,137,390,215,41,5,8190.0,2461,754,39,1416,902.0,2.49,1.232,0.23800000000000002,4.67,2.97,1.57,0.0,0.0
vaughpo01,2,11,24,6,0,2,366.0,137,79,12,52,77.0,5.83,1.754,0.273,3.84,5.68,0.68,0.0,0.0
vaughro01,0,0,2,0,0,0,13.0,3,1,1,1,3.0,2.08,1.385,0.17600000000000002,2.08,6.23,0.33,0.0,0.0
vazquja01,165,160,450,28,8,0,8520.0,2784,1331,373,2536,909.0,4.22,1.3,0.256,8.04,2.88,2.79,0.0,0.0
veachal01,0,2,2,1,0,0,30.0,20,13,1,3,9.0,11.7,2.9,0.408,2.7,8.1,0.33,0.0,0.0
vealebo01,120,95,397,78,20,21,5778.0,1684,658,91,1703,949.0,3.07,1.367,0.233,7.96,4.43,1.79,0.0,0.0
veigeal01,0,1,2,0,0,0,8.0,3,2,0,1,5.0,6.75,3.0,0.231,3.38,16.88,0.2,0.0,0.0
veilbu01,5,3,13,4,0,0,226.0,74,33,1,21,43.0,3.94,1.5530000000000002,0.268,2.51,5.14,0.49,0.0,0.0
vendipa01,2,2,26,0,0,0,86.0,22,14,3,23,12.0,4.4,1.186,0.21,7.22,3.77,1.92,0.0,0.0
ventejo01,15,10,230,0,0,6,689.0,175,57,9,258,140.0,2.23,1.3719999999999999,0.215,10.11,5.49,1.84,0.0,0.0
ventuyo01,27,19,62,0,0,0,1085.0,335,145,31,326,149.0,3.61,1.338,0.243,8.11,3.71,2.19,0.0,0.0
verbajo01,12,11,92,3,2,6,621.0,210,75,15,94,107.0,3.26,1.531,0.266,4.09,4.65,0.88,0.0,0.0
veresda01,36,35,605,0,0,95,2082.0,661,265,78,617,315.0,3.44,1.406,0.252,8.0,4.09,1.96,0.0,0.0
veresra01,9,13,135,0,0,3,522.0,179,89,24,116,97.0,4.6,1.5859999999999999,0.264,6.0,5.02,1.2,0.0,0.0
verlaju01,157,97,318,21,7,0,6334.0,1901,825,187,1943,736.0,3.52,1.249,0.239,8.28,3.14,2.64,0.0,0.0
vernojo01,0,0,2,0,0,0,22.0,8,9,0,1,12.0,11.05,2.727,0.889,1.23,14.73,0.08,0.0,0.0
verrelo01,1,2,18,0,0,1,143.0,34,19,6,39,21.0,3.59,1.1540000000000001,0.207,7.36,3.97,1.86,0.0,0.0
viaule01,83,77,178,146,5,1,4326.0,1441,533,37,554,526.0,3.33,1.364,0.557,3.46,3.28,1.05,0.0,0.0
vickeru01,22,27,88,29,7,2,1374.0,426,149,1,213,135.0,2.93,1.225,0.24,4.19,2.65,1.58,0.0,0.0
vicketo01,42,42,97,72,2,0,2153.0,766,299,16,265,352.0,3.75,1.558,-2.176,3.32,4.41,0.75,0.0,0.0
villabr01,1,7,91,0,0,3,308.0,109,47,14,77,73.0,4.12,1.7730000000000001,0.27899999999999997,6.75,6.4,1.05,0.0,0.0
villaca01,49,53,425,0,0,10,2774.0,878,429,122,801,371.0,4.18,1.351,0.252,7.8,3.61,2.16,0.0,0.0
villael01,0,1,1,0,0,0,9.0,5,8,1,2,7.0,24.0,4.0,0.385,6.0,21.0,0.29,0.0,0.0
villaos01,24,15,258,0,0,1,1008.0,326,144,42,236,175.0,3.86,1.4909999999999999,0.261,6.32,4.69,1.35,0.0,0.0
villape01,1,6,44,0,0,0,214.0,81,34,11,46,29.0,4.29,1.5419999999999998,0.293,5.8,3.66,1.59,0.0,0.0
villeis01,0,0,1,0,0,0,8.0,4,4,2,2,3.0,13.5,2.625,0.33299999999999996,6.75,10.12,0.67,0.0,0.0
villoro01,61,65,717,2,0,8,3504.0,1115,614,136,925,744.0,4.73,1.5919999999999999,0.255,7.13,5.73,1.24,0.0,0.0
vinceni01,9,6,161,0,0,1,452.0,121,44,8,161,49.0,2.63,1.128,0.223,9.62,2.93,3.29,0.0,0.0
vinesbo01,0,0,5,0,0,0,44.0,32,16,1,0,3.0,9.82,2.386,0.41600000000000004,0.0,1.84,0.0,0.0,0.0
vineyda01,2,5,19,1,0,0,162.0,57,25,5,50,29.0,4.17,1.5930000000000002,0.271,8.33,4.83,1.72,0.0,0.0
vintobi01,17,19,37,34,2,0,942.0,302,86,7,160,77.0,2.46,1.207,0.22899999999999998,4.59,2.21,2.08,0.0,0.0
violafr01,176,150,421,74,16,0,8509.0,2827,1175,294,1844,951.0,3.73,1.3319999999999999,0.257,5.85,3.02,1.94,0.00423728813559322,0.0
viteljo01,0,0,4,0,0,0,21.0,5,2,1,2,8.0,2.57,1.857,0.179,2.57,10.29,0.25,0.0,0.0
vizcalu01,35,30,543,0,0,8,1640.0,495,263,79,492,290.0,4.33,1.436,0.245,8.1,4.77,1.7,0.0,0.0
vogelry01,58,68,265,2,1,0,3323.0,1124,548,118,839,524.0,4.45,1.4880000000000002,0.266,6.82,4.26,1.6,0.0,0.0
voigtol01,1,0,8,0,0,0,49.0,21,10,1,4,13.0,5.51,2.082,0.33299999999999996,2.2,7.16,0.31,0.0,0.0
voisebi01,74,84,245,74,13,3,4120.0,1370,585,115,645,603.0,3.83,1.4369999999999998,0.254,4.23,3.95,1.07,0.0,0.0
volqued01,79,68,225,3,1,0,3729.0,1186,593,125,1090,680.0,4.29,1.501,0.253,7.89,4.92,1.6,0.0,0.0
volstch01,35,51,131,3,2,0,2117.0,777,386,89,442,292.0,4.92,1.515,0.285,5.64,3.72,1.51,0.0,0.0
volzja01,2,4,11,2,0,0,115.0,34,26,3,12,32.0,6.1,1.722,0.23399999999999999,2.82,7.51,0.38,0.0,0.0
vonfrto01,0,1,1,1,0,0,24.0,23,9,0,2,8.0,10.12,3.875,0.523,2.25,9.0,0.25,0.0,0.0
vonhobr01,0,3,13,0,0,0,160.0,55,30,3,23,31.0,5.06,1.6119999999999999,0.259,3.88,5.23,0.74,0.0,0.0
vonohda01,7,7,127,0,0,4,503.0,185,62,7,59,83.0,3.33,1.598,0.29,3.17,4.46,0.71,0.0,0.0
vorhecy01,3,4,11,4,1,0,185.0,73,27,1,25,23.0,3.94,1.557,6.082999999999999,3.65,3.36,1.09,0.0,0.0
vosbeed01,10,15,266,0,0,13,700.0,250,112,22,179,130.0,4.32,1.629,0.27699999999999997,6.9,5.01,1.38,0.0,0.0
vossal01,5,20,34,24,0,0,718.0,280,99,4,129,39.0,3.72,1.3330000000000002,-7.178999999999999,4.85,1.47,3.31,0.0,0.0
vowinri01,3,3,6,4,0,0,136.0,52,21,2,7,11.0,4.17,1.39,0.302,1.39,2.18,0.64,0.0,0.0
voylebr01,0,4,40,0,0,1,205.0,83,49,12,56,50.0,6.45,1.946,0.304,7.38,6.59,1.12,0.0,0.0
vuckope01,93,69,286,38,8,10,4366.0,1454,592,107,882,609.0,3.66,1.4180000000000001,0.261,5.45,3.77,1.45,0.0,0.0
wachami01,26,14,64,0,0,0,1059.0,309,126,30,312,125.0,3.21,1.229,0.233,7.95,3.19,2.5,0.0,0.0
wachtpa01,0,0,2,0,0,0,18.0,9,7,0,3,4.0,10.5,2.167,0.34600000000000003,4.5,6.0,0.75,0.0,0.0
wadats01,5,5,21,0,0,0,305.0,97,38,12,88,36.0,3.36,1.308,0.253,7.79,3.19,2.44,0.0,0.0
wadderu01,193,143,407,261,50,5,8884.0,2460,711,37,2316,920.0,2.16,1.141,0.22,7.04,2.8,2.52,0.6532846715328468,0.0
wadebe01,19,17,118,5,1,10,1114.0,364,179,49,235,194.0,4.34,1.5030000000000001,0.255,5.7,4.7,1.21,0.0,0.0
wadeco01,11,6,161,0,0,0,533.0,158,72,23,137,54.0,3.65,1.193,0.23800000000000002,6.94,2.74,2.54,0.0,0.0
wadeja01,27,40,171,20,3,3,2005.0,690,371,42,291,449.0,5.0,1.704,0.265,3.92,6.05,0.65,0.0,0.0
wadete01,8,5,61,0,0,1,379.0,134,56,19,125,79.0,3.99,1.686,0.275,8.91,5.63,1.58,0.0,0.0
wadswja01,6,38,47,39,0,0,1103.0,524,280,16,87,199.0,6.85,1.966,-2.633,2.13,4.87,0.44,0.0,0.0
waechdo01,18,27,113,1,1,0,1153.0,427,228,68,226,154.0,5.34,1.5119999999999998,0.281,5.29,3.61,1.47,0.0,0.0
wagnebi02,47,40,853,0,0,422,2709.0,601,232,82,1196,359.0,2.31,1.063,0.187,11.92,3.58,3.33,0.0,0.0
wagnebu02,4,3,24,0,0,0,249.0,91,52,5,15,46.0,5.64,1.651,0.28,1.63,4.99,0.33,0.0,0.0
wagnech01,32,23,100,30,5,0,1583.0,532,229,38,157,252.0,3.91,1.486,0.259,2.68,4.3,0.62,0.0,0.0
wagnega01,15,19,162,0,0,22,802.0,250,110,14,174,151.0,3.7,1.5,0.25,5.86,5.08,1.15,0.0,0.0
wagnepa01,29,45,160,6,2,3,1796.0,640,321,64,452,296.0,4.83,1.5630000000000002,0.273,6.8,4.45,1.53,0.0,0.0
wagnery01,11,9,148,0,0,0,496.0,184,88,18,130,96.0,4.79,1.694,0.285,7.08,5.23,1.35,0.0,0.0
wagnety01,0,2,3,0,0,0,41.0,22,11,1,5,7.0,7.24,2.122,0.386,3.29,4.61,0.71,0.0,0.0
wainhda01,2,3,85,0,0,0,315.0,130,86,15,66,71.0,7.37,1.9140000000000001,0.305,5.66,6.09,0.93,0.0,0.0
wainwad01,121,67,287,21,9,3,4709.0,1430,520,104,1326,452.0,2.98,1.199,0.244,7.6,2.59,2.93,0.0,0.0
waitsri01,79,92,317,47,10,8,4281.0,1514,674,110,659,613.0,4.25,1.4909999999999999,0.273,4.16,3.87,1.08,0.0,0.0
wakefbi01,3,5,62,0,0,2,359.0,103,48,10,61,76.0,3.61,1.496,0.231,4.59,5.72,0.8,0.0,0.0
wakefti01,200,180,627,33,6,22,9679.0,3152,1582,418,2156,1424.0,4.41,1.4180000000000001,0.254,6.01,3.97,1.51,0.0,0.0
walberu01,155,141,544,140,15,32,7932.0,2795,1223,163,1085,1058.0,4.16,1.4569999999999999,0.267,3.69,3.6,1.03,0.003759398496240601,0.0
waldbdo01,0,0,2,0,0,1,15.0,10,4,0,2,2.0,7.2,2.4,0.47600000000000003,3.6,3.6,1.0,0.0,0.0
walkbo01,105,81,350,16,6,5,4998.0,1671,746,143,848,682.0,4.03,1.412,0.259,4.58,3.68,1.24,0.0,0.0
walkebi01,97,77,272,83,15,8,4469.0,1576,594,99,626,564.0,3.59,1.4369999999999998,0.265,3.78,3.41,1.11,0.0,0.0
walkedi01,25,31,74,40,5,0,1443.0,485,188,6,203,162.0,3.52,1.345,0.266,3.8,3.03,1.25,0.0,0.0
walkeed01,0,1,4,1,0,0,60.0,24,10,0,5,13.0,4.5,1.85,0.28600000000000003,2.25,5.85,0.38,0.0,0.0
walkege01,1,3,4,4,1,0,105.0,36,23,2,18,14.0,5.91,1.429,0.255,4.63,3.6,1.29,0.0,0.0
walkeje01,37,44,190,16,4,13,2241.0,734,362,97,326,388.0,4.36,1.5019999999999998,0.255,3.93,4.67,0.84,0.0,0.0
walkeke01,7,3,122,0,0,0,306.0,84,54,10,95,79.0,4.76,1.598,0.22899999999999998,8.38,6.97,1.2,0.0,0.0
walkelu01,45,47,243,16,7,9,2474.0,763,334,43,558,446.0,3.65,1.466,0.245,6.09,4.87,1.25,0.0,0.0
walkemi01,3,11,88,0,0,2,483.0,181,91,18,76,112.0,5.09,1.82,0.281,4.25,6.26,0.68,0.0,0.0
walkemy01,7,23,61,17,0,1,892.0,306,132,9,143,144.0,4.0,1.5130000000000001,0.271,4.33,4.36,0.99,0.0,0.0
walkepe01,20,14,144,0,0,4,1018.0,362,169,48,191,149.0,4.48,1.506,0.27699999999999997,5.07,3.95,1.28,0.0,0.0
walkero01,17,27,91,17,0,5,1158.0,408,171,13,148,164.0,3.99,1.482,0.276,3.45,3.82,0.9,0.0,0.0
walketa01,14,11,40,2,0,0,668.0,205,103,27,203,76.0,4.16,1.262,0.244,8.21,3.07,2.67,0.0,0.0
walketo01,24,16,48,35,3,0,1109.0,377,111,5,94,122.0,2.7,1.35,0.266,2.29,2.97,0.77,0.0,0.0
walketo02,18,23,191,2,0,11,1242.0,418,178,40,262,176.0,3.87,1.435,0.258,5.7,3.83,1.49,0.0,0.0
walkety01,23,18,286,0,0,34,899.0,300,141,37,243,133.0,4.23,1.445,0.266,7.3,3.99,1.83,0.0,0.0
walkuji01,0,0,2,0,0,0,5.0,3,1,0,0,0.0,5.4,1.8,0.375,0.0,0.0,0.0,0.0,0.0
walkuji02,16,38,116,11,1,0,1387.0,614,346,49,134,265.0,6.74,1.901,0.318,2.61,5.16,0.51,0.0,0.0
wallaje01,3,3,119,0,0,0,411.0,119,64,11,120,125.0,4.2,1.781,0.235,7.88,8.21,0.96,0.0,0.0
wallale01,5,6,51,4,0,0,434.0,133,66,9,51,68.0,4.11,1.389,0.23600000000000002,3.17,4.23,0.75,0.0,0.0
wallami01,11,3,117,1,0,3,545.0,188,79,9,105,118.0,3.91,1.6840000000000002,0.27,5.2,5.85,0.89,0.0,0.0
walldo01,31,28,234,2,1,2,1422.0,468,221,62,322,182.0,4.2,1.371,0.258,6.11,3.46,1.77,0.0,0.0
wallmu01,13,14,91,0,0,14,579.0,196,90,25,82,79.0,4.2,1.425,0.263,3.82,3.68,1.04,0.0,0.0
wallst01,4,6,66,0,0,1,294.0,98,42,8,55,43.0,3.86,1.439,0.259,5.05,3.95,1.28,0.0,0.0
walrole01,1,4,23,0,0,0,107.0,43,28,4,39,34.0,7.07,2.1590000000000003,0.316,9.84,8.58,1.15,0.0,0.0
walshau02,4,10,39,3,0,2,397.0,172,89,16,38,50.0,6.05,1.6780000000000002,0.312,2.58,3.4,0.76,0.0,0.0
walshed01,195,126,430,250,57,34,8893.0,2346,598,23,1736,671.0,1.82,1.018,0.212,5.27,2.04,2.59,0.5546558704453441,0.0
walshed02,11,24,79,11,0,0,993.0,399,205,22,107,162.0,5.57,1.695,0.28600000000000003,2.91,4.4,0.66,0.0,0.0
walshju01,4,10,89,1,1,2,579.0,201,126,21,91,114.0,5.88,1.632,0.264,4.24,5.32,0.8,0.0,0.0
waltebu01,198,160,428,242,42,4,9314.0,2990,1139,154,1107,1172.0,3.3,1.341,0.25,3.21,3.4,0.94,0.23674911660777384,0.0
waltege01,4,7,128,0,0,4,548.0,161,76,8,140,119.0,3.74,1.5330000000000001,0.239,6.9,5.86,1.18,0.0,0.0
waltepj01,6,10,40,1,0,0,456.0,178,106,29,104,68.0,6.28,1.618,0.292,6.16,4.03,1.53,0.0,0.0
waltobr01,2,0,27,0,0,0,102.0,45,31,6,18,17.0,8.21,1.824,0.308,4.76,4.5,1.06,0.0,0.0
wangch01,62,34,136,4,1,1,2377.0,858,385,59,364,269.0,4.37,1.422,0.281,4.13,3.06,1.35,0.0,0.0
wardco01,0,0,6,0,0,0,37.0,10,6,0,8,7.0,4.38,1.3780000000000001,0.222,5.84,5.11,1.14,0.0,0.0
warddi01,0,0,4,0,0,0,18.0,9,2,0,1,3.0,3.0,2.0,0.34600000000000003,1.5,4.5,0.33,0.0,0.0
warddu01,32,37,462,0,0,121,2000.0,551,243,32,679,342.0,3.28,1.34,0.226,9.17,4.62,1.99,0.0,0.0
wardejo01,4,1,28,0,0,3,112.0,30,15,5,25,17.0,3.62,1.2590000000000001,0.217,6.03,4.1,1.47,0.0,0.0
wardjo03,0,1,1,1,0,0,24.0,10,4,0,3,1.0,4.5,1.375,0.28600000000000003,3.38,1.12,3.0,0.0,0.0
warhoja01,69,93,221,105,4,7,4238.0,1366,489,28,463,514.0,3.12,1.331,0.262,2.95,3.27,0.9,0.0,0.0
warmocy01,8,5,29,5,0,0,387.0,130,61,4,54,91.0,4.26,1.713,0.259,3.77,6.35,0.59,0.0,0.0
warneed01,1,1,11,1,1,0,135.0,40,18,0,13,21.0,3.6,1.3559999999999999,0.23800000000000002,2.6,4.2,0.62,0.0,0.0
warneja02,0,2,33,0,0,0,164.0,64,31,5,23,24.0,5.1,1.61,0.303,3.79,3.95,0.96,0.0,0.0
warnelo01,192,121,445,192,30,13,8347.0,2726,984,175,1140,766.0,3.18,1.255,0.251,3.69,2.48,1.49,0.06467661691542287,0.0
warread01,13,15,147,0,0,5,868.0,265,109,26,245,111.0,3.39,1.3,0.245,7.62,3.45,2.21,0.0,0.0
warreto01,1,4,22,2,0,0,206.0,74,38,4,18,40.0,4.98,1.66,0.262,2.36,5.24,0.45,0.0,0.0
warthda01,12,21,83,5,1,3,921.0,253,147,26,224,208.0,4.31,1.5019999999999998,0.223,6.57,6.1,1.08,0.0,0.0
wasdijo01,39,39,328,2,0,7,2380.0,874,465,135,527,315.0,5.28,1.499,0.278,5.98,3.57,1.67,0.0,0.0
washbge01,0,1,1,0,0,0,6.0,2,3,0,1,5.0,13.5,3.5,0.28600000000000003,4.5,22.5,0.2,0.0,0.0
washbja01,107,109,312,9,4,1,5591.0,1855,848,240,1103,655.0,4.1,1.347,0.26,5.33,3.16,1.68,0.0,0.0
washbli01,0,4,4,4,0,0,105.0,44,17,0,9,11.0,4.37,1.571,0.326,2.31,2.83,0.82,0.0,0.0
washbra01,72,64,239,25,10,5,3629.0,1208,475,107,700,420.0,3.53,1.3459999999999999,0.259,5.21,3.12,1.67,0.0,0.0
washebu01,0,0,1,0,0,0,9.0,4,2,0,0,5.0,6.0,3.0,0.33299999999999996,0.0,15.0,0.0,0.0,0.0
waslega01,11,26,152,5,1,5,1231.0,368,157,32,229,249.0,3.44,1.504,0.242,5.02,5.46,0.92,0.0,0.0
waterfr02,2,2,25,1,0,0,168.0,55,18,4,14,34.0,2.89,1.589,0.257,2.25,5.46,0.41,0.0,0.0
watkibo01,0,0,5,0,0,0,47.0,13,9,1,11,13.0,5.17,1.66,0.23600000000000002,6.32,7.47,0.85,0.0,0.0
watsoal01,51,55,206,3,0,1,2676.0,979,499,139,589,393.0,5.03,1.538,0.27699999999999997,5.94,3.97,1.5,0.0,0.0
watsodo01,22,21,69,21,5,1,1118.0,326,112,4,133,149.0,2.7,1.275,0.746,3.21,3.6,0.89,0.0,0.0
watsomi01,21,30,90,19,5,0,1272.0,435,168,10,113,156.0,3.57,1.3940000000000001,0.264,2.4,3.31,0.72,0.0,0.0
